,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
10,Regional Account Manager,$66K-$138K (Glassdoor est.),"Medidata: Conquering Diseases Together

Medidata is leading the digital transformation of life sciences, creating hope for millions of patients. Medidata helps generate the evidence and insights to help pharmaceutical, biotech, medical device and diagnostics companies, and academic researchers accelerate value, minimize risk, and optimize outcomes. More than one million registered users across 1,400 customers and partners access the world's most-used platform for clinical development, commercial, and real-world data. Medidata, a Dassault Systèmes company, is headquartered in New York City and has offices around the world to meet the needs of its customers. Discover more at www.medidata.com.

Your Mission:
Achieving revenue objectives in geographic or specifically-named account territories including identifying sales opportunities, qualifying opportunities, and efficiently leveraging resources in order to bring opportunities to successful conclusion. In addition, he/she is responsible for maintaining high levels of customer satisfaction and personal involvement in customer relationships in order to remain consistent with Medidata business principals.
• Consistent attainment of all revenue and booking targets within assigned territory, per targets based on position referenced above
• Development and execution of strategic sales plans as it relates to specific opportunities within assigned territory
• Represent Medidata in the field in a manner consistent with company business principles and ethics
• Directly responsible for closing sales transactions with clients and prospects
• Coordination of resources within sales and other departments in order to achieve objectives
• Maintain and update sales plans, account and opportunity data within company systems as directed, including SalesForce.com
• Quarterly and/or annual sales targets differ by title/position and are covered under a separate document

Your Competencies:
• Demonstrated consistent track record in exceeding sales targets
• Demonstrated consistent tenacity and drive to achieve goals
• Strong application software sales experience
• Working knowledge of life sciences industry, specifically medical device
• Excellent verbal and written communication skills
• Demonstrated success with process approached selling
• Ability to gain executive credibility, understand organizational political dynamics and competitive awareness
• Strong business planning and organizational skills
• Understanding of medical imaging touch-points across hospitals and device manufacturers
• Demonstrated success with strategic, value-based selling

Your Education & Experience:
• Bachelor’s Degree preferred
• Requires a minimum of 5 years of successful sales experience

Medidata is making a real difference in the lives of patients everywhere by accelerating critical drug and medical device development, enabling life-saving drugs and medical devices to get to market faster. Our products sit at the convergence of the Technology and Life Sciences industries, one of most exciting areas for global innovation. Nine of the top 10 best-selling drugs in 2017 were developed on the Medidata platform.

Medidata’s solutions have powered over 14,000 clinical trials giving us the largest collection of clinical trial data in the world. With this asset, we pioneer innovative, advanced applications and intelligent data analytics, bringing an unmatched level of quality and efficiency to clinical trials enabling treatments to reach waiting patients sooner.

Medidata Solutions, Inc. is an Equal Opportunity Employer. Medidata Solutions provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity, national origin, age, disability status, protected veteran status, or any other characteristic protected by the law. Medidata Solutions complies with applicable state and local laws governing non-discrimination in employment in every location in which the company has facilities.",4.3,"Medidata Solutions, Inc.
4.3","San Francisco, CA",-1,1001 to 5000 Employees,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),-1
11,Field Account Executive,$66K-$138K (Glassdoor est.),"About SHI:

Innovative Solutions. World Class Support.

Headquartered in Somerset, NJ, SHI International Corp. has transformed itself from a $1 million “software-only” regional reseller into a $10 billion+ global provider of technology products and services. Privately-held and under the guidance of its current ownership since 1989, SHI has experienced tremendous growth in size and scope. Its organic growth and over two decades of stability are a direct result of backing a highly-skilled, tenured sales force with software volume licensing experts, hardware procurement specialists and certified IT services professionals.

SHI offers custom IT solutions for every aspect of your environment from software and hardware procurement to deployment planning, configuration, data center optimization, mobility and IT asset management.
SHI supports their clients from over 30 offices throughout the U.S., Canada, the U.K., Germany, France and Hong Kong. SHI’s goal is to foster long-term, mutually-beneficial relationships with its customers and partners, every day.

What SHI Can Offer:

World Class Facility includes on site gyms, restaurants and community events
Ongoing opportunities for personal and professional growth and development due to our strong promote from within philosophy
Work in an up-beat, creative, and fun environment
Benefits, include medical, vision, dental, 401K, and flexible spending
Supportive Management and Leadership
Job Summary:

We are looking for someone who is looking to build a long-term career with us. Specifically, someone driven, creative and passionate about selling Technology to join or Field Sales Team. As a Corporate Field Account Executive, you will be responsible for bringing in new business and developing strong customer relationships with Mid-Market Enterprise businesses. With the support of our field based Solution Architects and Subject Matter Experts, you will assisting customers by helping them select, deploy and manage their technology. With our ongoing training, you will be able to offer customers in-depth technology solutions across a wide variety of IT products and services.

This position is a remote position with a home office set up, however required to reside within the assigned state territory to support business needs. This is an outside sales position. As such, the Account Executive is expected to spend 50 percent or more of the time outside of an office interfacing and building relationships with existing and potential SHI customers, identifying new opportunities, networking, and following up on potential leads. The Account Executive must be self-motivated and comfortable working with limited direction and oversight.

Responsibilities:

Include but not limited to:

As a Corporate Field Account Executive, you can expect to:

Identify & Grow Accounts – Gain an understanding of your accounts wants and needs within their IT environment to show how technology can improve their business. Ideally, providing them with cost effective solutions across the Cloud, Data Center, Networking, Unified Communications, Commodity Hardware & Software, and Security space.
Develop Relationships - Build long-term partnerships with Vendors & Internal Resources to become the #1 Solution Provider for all your customers.
Co-Sell - Utilize our partners and resources to maximize growth in your designated territory.
Provide ongoing education – Keep customers updated on emerging and existing technologies. Act as a trusted advisor to your customers and look for areas where SHI can fit in to ensure they are implementing the right technologies for their business.
Qualifications:

What you need to be successful:

Bachelor’s Degree
4+ Years Customer-facing sales experience
Cold calling experience in a sales “hunter” role
Experience in driving new business and managing existing customers
Experience in a quota carrying tole
Deep understanding of how clients use technology to meet business objectives
Ability to approach customer and sales requests in a dedicated and consultative manner; listen and understand customer requests and needs and effectively deliver
Strong communication and presentation skills
Ability to travel locally within territory as needed

Equal Employment Opportunity – M/F/Disability/Protected Veteran Status
#Corp

#LI-BT1
Special Demands:
Position requires minimum 50% time outside of an office setting meeting with existing and potential customers
Position requires travel to company events and meetings",3.5,"SHI International Corp.
3.5","San Francisco, CA",-1,1001 to 5000 Employees,1989,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
12,Employee Benefits Team Manager,$66K-$138K (Glassdoor est.),"WSR Insurance Services is one of the oldest and largest independently owned insurance agencies in our area, serving California since 1917. WSR is a full-service agency dedicated to providing its clients with the highest quality insurance products and services. We are seeking a candidate for a full-time Employee Benefits Team Manager.

This position is responsible for providing leadership, supervision, guidance, and assistance to their team members as well as servicing an assigned book of business. The Team Manager strives to build and maintain excellent client relationships on both small and large groups.
_Wages and Benefits: _*
· Competitive salary with the potential of quarterly bonuses

· Medical, telehealth, vision, and dental at a very minimal cost to employee (dependents covered at a minimal cost to employee)

· Life and short & long-term disability, 100% covered by employer for employee

· Paid time off – holidays, vacation, and sick leave

· Paid time off to volunteer in your community

· 401k profit-sharing plan

· Alternative work schedules
Duties and Responsibilities_: _*
_*Manage and lead team members-*_

· Mentor and educate employees to stay current with all aspects of job requirements

· Prepare and deliver new hire and annual reviews of team members

· Regularly update procedures, workflows, and templates

· Audit work of employees as assigned

· Balance workload of team members
_Service assigned book of business-_*
· Manage the client policy renewal process

· Analyze client applications and other documents for accuracy

· Resolve policy coverage, billing, membership, and claim issues

·Thoroughly document accounts using the agency's management systems

· Other projects and duties as assigned
Skills and Specifications: *
· High level of confidentiality is required

· Leadership and communications skills, written and verbal

· Ability to problem solve, prioritize, and delegate

· Knowledge of ACA guidelines

· Professional demeanor and outstanding customer service skills

· Computer proficient and knowledgeable with Microsoft Office
_Education and Qualifications: _*
· Maintain a current California Life & Health insurance license

· Senior Account Manager with a minimum of 7 years of insurance or equivalent knowledge, experience, or education

At WSR, we provide a working environment to foster growth of our employees. We strive to empower employees to become experts in their respective positions and provide the best to our clients.

Job Type: Full-time

Benefits:
401(k)
Dental Insurance
Disability Insurance
Flexible Schedule
Health Insurance
Life Insurance
Paid Time Off
Referral Program
Vision Insurance
Schedule:
Monday to Friday
Supplemental Pay:
Bonus Pay
COVID-19 considerations:
To keep our employees safe, we have limited the number of employees working in the office, require social distancing & face coverings, provide hand sanitizer & disposable masks, and have all common areas of the office cleaned twice daily.

Experience:
Management: 2 years (Preferred)
Employee Benefits Insurance: 7 years (Required)
License:
CA Life & Health (Required)
This Company Describes Its Culture as:
Detail-oriented -- quality and precision-focused
Stable -- traditional, stable, strong processes
People-oriented -- supportive and fairness-focused
Team-oriented -- cooperative and collaborative
Company's website:
wsrins.com
Company's Facebook page:
https://www.facebook.com/wsrins
Work Remotely:
No",-1,WSR Insurance Services,"Woodland, CA",-1,-1,-1,-1,-1,-1,-1,-1
13,Employee Benefits Account Manager,$66K-$138K (Glassdoor est.),"Department: *Employee Benefits Department
Primary Job Purpose: *
Management of Employee Benefits business. Accounts may be fully insured, partially self-funded, small group, large group, and/or individual. Provide “Producer Service Support”, develop new business opportunities, provide marketing coordination for the “Capax Team” for both new and renewal quotes, for selected agents and the employee benefits practice of Giddings, Corby, Hynes Inc.
Responsibilities include, but are not limited to: *
Prepare pre-renewal, renewal, and marketing reports.
Assist Producers to organize and meet deadlines.
Compare health plan benefits and costs.
Calculate employee contributions and contribution strategies to meet client’s budgetary requirements.
Prepare annual client service plans.
Conduct annual open enrollment meetings as needed.
Collect new client information.
Authoring correspondence, communication materials and compliance notices as required.
Negotiate rates and benefits.
Input and maintain information in BenefitPoint.
Pursue and complete approved annual education requirements.
Keep informed of industry developments, maintain strong company/agency relationships, work with other departments to cross-sell insurance coverage.
Other duties as assigned.
Desired Core Skills: *
Excellent verbal and written communication skills. Bilingual Spanish preferred.
Proficiency in Excel, Word, and PowerPoint.
Knowledge of employee benefits/health plan implementation and administration.
Knowledge of and practical experience in regulatory issues such as ERISA, COBRA, HIPAA, as well as various state and federal regulations specific to health insurance.
Ability to negotiates rates and benefits with carriers.
Organized and proficient with time management skills.
Work well under pressure, meeting multiple and sometimes conflicting deadlines.
High School graduate / College degree preferred.
Two or more years working in group health insurance or benefit brokerage/consulting.
California Life and Health license required.
Job Type: Full-time

Experience:
Employee Benefits: 2 years (Required)
Education:
High school or equivalent (Required)
License:
California Life and Health (Required)
Language:
Spanish (Preferred)
Work Location:
One location
Benefits:
Health insurance
Dental insurance
Vision insurance
Retirement plan
Paid time off
Professional development assistance
This Company Describes Its Culture as:
Team-oriented -- cooperative and collaborative
Innovative -- innovative and risk-taking",-1,"Capax - Giddings, Corby, Hynes, Inc.","Modesto, CA",-1,-1,-1,-1,-1,-1,-1,-1
14,Multifamily Head of Sales / Account Manager,$66K-$138K (Glassdoor est.),"RM is a national, full-service floor installation and cleaning service company seeking an experienced and results-driven multifamily account manager / salesperson to join our fast growing and energetic team in your market. The individual in this role would provide appropriate product solutions for our customers and nurture them trough our purchasing process from start to finish. Candidates for this position should prioritize customer care, new customer acquisitions and company profitability.

We believe that our compensation plan is as competitive as there is, in the industry. We offer a base pay + commission as well as a straight commission structure, that you can choose from.
HEAD OF SALES / ACCOUNT MGR DUTIES / RESPONSIBILITIES *
· Adopt and portray our company *FITT* values at all times (*F\*orward Thinking, *I*ntegrity, *T*eachable, *T\*eamwork)

· Generate and qualify leads using tools provided along with your own proven practices

· Schedule sales appointments and activities

· Promote products/services to new and existing customers

· Perform cost-benefit and needs analysis of new and existing customers

· Close sales by means of excellent customer service and salesmanship

· Prioritize and/or escalate client questions and concerns to increase client satisfaction

· Maintain positive business and customer relationships in-order to keep sales channels open

· Source and develop client referrals

· Meet or exceed monthly sales goals
ACCOUNT MGR REQUIREMENTS / QUALIFICATIONS*
· Excellent customer service and communication skills, both verbal and written

· Highly motivated, determined and target driven

· Aptitude for negotiation and persuasion

· Proven track record in the multifamily flooring sales environment preferred

· Ability to create and deliver client presentations

· Ability to meet and exceed monthly sales quota

· Expert in time management and personal organization

Job Type: Full-time

Benefits:
401(k)
Dental Insurance
Health Insurance
Paid Time Off
Retirement Plan
Vision Insurance
COVID-19 considerations:
We continue to pay close attention to COVID-19 and make the necessary adjustments to keep our teams as sage as possible.

Additional Compensation:
Commission
Bonuses
Paid Training:
Yes
Management:
Ops Manager
Schedule:
Monday to Friday
Company's website:
rmiflooring.com
Benefit Conditions:
Only full-time employees eligible
Work Remotely:
No",-1,RM Interior Flooring,"West Sacramento, CA",-1,-1,-1,-1,-1,-1,-1,-1
15,Multifamily Head of Sales / Account Manager,$66K-$138K (Glassdoor est.),"RM is a national, full-service floor installation and cleaning service company seeking an experienced and results-driven multifamily account manager / salesperson to join our fast growing and energetic team in your market. The individual in this role would provide appropriate product solutions for our customers and nurture them trough our purchasing process from start to finish. Candidates for this position should prioritize customer care, new customer acquisitions and company profitability.

We believe that our compensation plan is as competitive as there is, in the industry. We offer a base pay + commission as well as a straight commission structure, that you can choose from.
HEAD OF SALES / ACCOUNT MGR DUTIES / RESPONSIBILITIES *
· Adopt and portray our company *FITT* values at all times (*F\*orward Thinking, *I*ntegrity, *T*eachable, *T\*eamwork)

· Generate and qualify leads using tools provided along with your own proven practices

· Schedule sales appointments and activities

· Promote products/services to new and existing customers

· Perform cost-benefit and needs analysis of new and existing customers

· Close sales by means of excellent customer service and salesmanship

· Prioritize and/or escalate client questions and concerns to increase client satisfaction

· Maintain positive business and customer relationships in-order to keep sales channels open

· Source and develop client referrals

· Meet or exceed monthly sales goals
ACCOUNT MGR REQUIREMENTS / QUALIFICATIONS*
· Excellent customer service and communication skills, both verbal and written

· Highly motivated, determined and target driven

· Aptitude for negotiation and persuasion

· Proven track record in the multifamily flooring sales environment preferred

· Ability to create and deliver client presentations

· Ability to meet and exceed monthly sales quota

· Expert in time management and personal organization

Job Type: Full-time

Benefits:
401(k)
Dental Insurance
Health Insurance
Paid Time Off
Retirement Plan
Vision Insurance
COVID-19 considerations:
We continue to pay close attention to COVID-19 and make the necessary adjustments to keep our teams as sage as possible.

Additional Compensation:
Commission
Bonuses
Paid Training:
Yes
Management:
Ops Manager
Schedule:
Monday to Friday
Company's website:
rmiflooring.com
Benefit Conditions:
Only full-time employees eligible
Work Remotely:
No",-1,RM Interior Flooring,"West Sacramento, CA",-1,-1,-1,-1,-1,-1,-1,-1
16,Commercial Insurance Account Manager,$66K-$138K (Glassdoor est.),"Inszone Insurance Services is an independent insurance agency with multiple locations in California, Arizona and Nevada. Our firm specializes in customized insurance products for businesses and individuals. We have direct appointments with all the major insurance markets. We pride ourselves in exceeding our client’s expectations, every time. If you’re looking for a great work environment with advancement opportunities Inszone may be the place for you.

We are looking for a Commercial Lines Account Manager to join our team. This position will work closely with our Insurance Producers in ensuring all policies are correctly executed and all customers are taken care off.
Why work for Inszone Insurance?*
If you’re looking for a great work environment with advancement opportunities Inszone Insurance is the place for you.

Our mission is to foster the ongoing development of career-oriented professionals providing the tools and resources necessary for growth. Fully supported career-driven professionals get to leverage their experience and insights, learning on the job and advancing in their career, while contributing to company growth. We are proud to have a culture of professionalism and team work, that allows you to learn, grow, and more importantly enjoy what you do.

CULTIVATING PROFITABILITY, PRODUCTIVITY, PROFESSIONALISM AND LONGEVITY.
Qualifications: *
*Insurance Experience* – Active Property & Casualty License required. Insurance experience necessary.
*Bilingual* – Spanish a plus but not required.
*Multi-tasking* - Ability to successfully manage different projects and tasks in a fast-paced environment.
*Communication* – The ability to speak and write in a clear and calm manner, ensuring customer satisfaction above all.
*Organization* – Ability to plan and operate in a well-organized manner
*Team Oriented* – Ability to work as a part of a team, as well as maintain a positive attitude and good energy in the workplace.
Responsibilities: *
Answer client’s questions regarding payments and notices
Process endorsements for clients
Manage a diverse book of house accounts
Cross-sell additional lines of business to existing customers (Once licensed)
Support designated sales staff
Follow up and see tasks thru to completion
Wages and Benefits: *
Matching 401K up to 4% of employee contribution
Residual income on book of business – increase your earnings year over year.
Group Health, Dental and Vision Insurance for employee and dependents
Life Insurance
Accrued paid sick days and paid vacation
Paid Holidays
Serious full-time candidates only.

Job Type: Full-time

License:
Property and Casualty License (Required)",-1,Inszone Insurance Services,"Rancho Cordova, CA",-1,-1,-1,-1,-1,-1,-1,-1
17,Portfolio Manager- Middle Market- San Francisco or Fresno,$66K-$138K (Glassdoor est.),"Portfolio Manager I
Under general supervision, manages portfolio of existing customer relationships to ensure ongoing profitability and complete conformity with credit terms. Ensures the sale of additional financial services. Maintains a basic understanding of commercial, economic and financial circumstances and how they impact the customers and prospective customers under their management. Coordinates with key internal partners to support servicing of existing customer base.

Position Competencies
Successful incumbents have excellent customer service skills, strong communication skills with the ability to prepare and deliver verbal and written presentations, strong attention to detail, drive for results, decision quality, dealing with ambiguity, presentation skills, business acumen and negotiating skills.

Position Responsibilities:
Portfolio and Risk Management

Retains and manages existing loan portfolio supporting up to two Relationship Managers. Takes ownership of all reviews and renewals for existing credit customers; portfolio includes less complex accounts.
Formulates an opinion of whether such relationships should continue to be an acceptable risk.
Decides loan terms and conditions, if within own credit limits or makes recommendations to appropriate authority.
Develops and maintains direct relationships with customers including an effort to call/contact; target a minimum of twice per year in person contact.
Provides oversight and guidance to credit support in underwriting for renewals and reviews. Provides qualitative input for RECAP creation.
Works in conjunction with manager to prepare for and present at loan committees and credit quality reviews as applicable. Coordinates with Loan Closers to facilitate closing of renewals or amendments.
Adheres to Risk Management policies and guidelines, i.e. regulatory compliance, portfolio and credit quality, and portfolio management.
Assists with monitoring existing loans to ensure compliance with terms of loan agreement and recommends corrective action on variances.
Identifies & resolves operational and credit issues with loans held in portfolio.
Manages of all non-loan credit and product risk products for existing clients, including treasury (ACH, Business deposit capture, etc.) approvals and documentation.
Management of all ad hoc and regulatory reporting within existing portfolio [both internal and external requests].
Monitors, tracks, and assists in the collection of past due loan payments, exceptions, overdrafts, and maturing loans.
Provides day-to-day servicing of portfolio including credit risk monitoring.
Conducts interviews to develop information concerning the nature of the customer's business, financing or other needs.

Profitability

Identifies and closes appropriate incremental financial solutions with the goal of retention and some expansion, in coordination with the RM (cross sales).
Retains existing portfolio and associated profitability.

Additional Duties

Promotes public bank image by being involved in meaningful community and business development activities, as appropriate.

Position Qualifications

Bachelor's Degree from an accredited university
Completion of a Commercial Credit Training Program
12-18 months of experience underwriting commercial loans
2 years of experience utilizing Microsoft Office Products including Word, Excel Power Point and Outlook
3 Embarcadero
Monday-Friday: 8:00am-5:00pm",3.5,"Comerica Incorporated
3.5","San Francisco, CA",-1,5001 to 10000 Employees,1849,Company - Public,Investment Banking & Asset Management,Finance,$2 to $5 billion (USD),-1
18,Client Account Manager,$66K-$138K (Glassdoor est.),"DCL Logistics is a 3PL that offers state of the art ecommerce and retail fulfillment services in the United States with facilities in California and Kentucky. We seek a Account Manager in our Fremont (Silicon Valley) and Ontario (Los Angeles), California locations. Can you manage client relationships with Fortune 500 companies, facing constant change, demanding client requirements, working independently and wearing many functional hats? You will have an opportunity to have a huge impact on overall client success and satisfaction.

You will be joining a client management team in a fast paced environment working with clients in consumer technology and health and beauty. You will be in charge of overall client relationships, helping to guide clients in decisions and direction on many programs and projects. You will be juggling all the related details, including statements of work, project plans and product/promotion launches. You will work with a wide variety of clients, in many diverse industries and provide creative, innovative solutions to highly complex client needs and business problems.

We are looking for a person with attention to detail, ability to multitask, true appreciation of excellence, self-motivation, and a strong “Can Do” attitude.

Responsibilities and Duties
Act as an advisor, project manager, and brand ambassador for clients, ensuring a high quality experience for their respective customers. Build, improve and maintain strong, long lasting client relationships.
Coordinate with operations on scheduling of order shipments and production work, prioritizing clients’ needs by balancing their expectations with those of DCL’s operations schedules
Meet with clients weekly to ensure their expectations, initiatives and needs are being met and exceeded.
Liason between Client Services and the internal Operations team, collaborating cross functionally across all departments – Receiving, Production, RMA, IT, Order Pick/Pack, Shipping, and Sales. Initiate and lead internal meetings. Independently navigate internal process to deliver successful outcomes based on client expectations with little management oversight.
Evaluate a clients’ overall operational program, such as SKU and order characteristics, and make efficiency, cost and technology recommendations [lick and stick, bundles, order drop times, API vs XML, IT network order flow design]
Brainstorm and strategize with clients to identify problems with their overall program and projects and to come up with ideas on how to succeed with their program and future projects.
Recommend and make purchasing decisions (quantity and cost) for the client when it comes to labels, boxes, branded boxes, and other raw materials
Evaluate and determine customer pricing and credits based on client retention and business impact Actively seek new revenue opportunities in each clients’ program such as new omni-channel opportunities and value-added programs.
Consistently deliver a high level of customer satisfaction to maximize customer erception and retention
Required education, knowledge, skills, and experience
Prefer BA/BS degree or equivalent experience
Minimum one (1) year experience/background, having worked in a client service role.
Technologically-inclined. Experience with project collaboration and commerce tools such as Asana, Airtable, Shopify, Hubspot, Dropbox is a plus. Must have PC computer skills, with mastery of Microsoft Office
Word/Excel/Powerpoint.
Strong organization skills; ability to work with customer service manager and multiple departments to ensure proper delivery of customer service.
Strong interpersonal, written and verbal communication, and problem-solving skills
Ability to prioritize and handle multiple tasks and independent projects simultaneously in a timely and efficient manner with minimal supervision.
Experience working in at a physical product company or third party logistics (3PL) industry preferred.
Job Type: Full-time

Benefits:
401(k)
Dental Insurance
Health Insurance
Life Insurance
Paid Time Off
Vision Insurance
Schedule:
Monday to Friday
Work Location:
One location
Company's website:
dclcorp.com
Benefit Conditions:
Waiting period may apply
Work Remotely:
Temporarily due to COVID-19",3.0,"DCL Inc.
3.0","Fremont, CA",-1,51 to 200 Employees,1982,Company - Private,Advertising & Marketing,Business Services,$5 to $10 million (USD),-1
19,Sales Consultant - The Shed Shop,$66K-$138K (Glassdoor est.),"The Shed Shop, located in Hayward, has an opening for a Sales Consultant with an emphasis on Administrative and Customer Support - we call this position a ""Shed Consultant"". Duties include assisting clients at our showroom, phone, or email; listening to clients needs and matching them with our products and services, preparing quotes; and managing customer contact after the sale. No shed experience required (you will be trained on all aspects of the job), but we are looking for personable detail-oriented people with experience in the home improvement industry, if possible. Experience working with homeowners is a plus.

Hours are typically M-F 9-5; plus 1 to 2 Saturdays per month.

Hourly wage Based on prior experience. This is not a commission sales position.

Benefits include health and dental plan; paid time off (sick/vacation); 6 paid holidays; 401K profit sharing.

Must have valid driver’s license - be prepared to submit DMV print-out as part of the application process.

To be considered, please apply in person (M-F 9-5) or respond to this post and include your resume.

Becca Werho

The Shed Shop

3201 Diablo Ave.

Hayward, CA 94545

About The Shed Shop

We are an independent locally owned company in business since 1989. Our product line includes a full line of storage sheds, studio sheds, and backyard dwelling units (ADUs).

Job Type: Full-time

Experience:
Administrative: 1 year (Required)
Sales: 1 year (Required)
Location:
Hayward, CA 94545 (Required)
License:
Driver's License (Required)
Additional Compensation:
Other forms
Work Location:
One location
Paid Training:
Yes
Management:
Front End Manager
Typical start time:
9AM
Typical end time:
5PM
This Job Is Ideal for Someone Who Is:
Dependable -- more reliable than spontaneous
Autonomous/Independent -- enjoys working with little direction
People-oriented -- enjoys interacting with people and working on group projects",-1,The Shed Shop,"Hayward, CA",-1,1 to 50 Employees,-1,Contract,Construction,"Construction, Repair & Maintenance",Less than $1 million (USD),-1
20,Dialysis Center Manager,$66K-$138K (Glassdoor est.),"Satellite Healthcare is currently screening experienced Dialysis Center Managers to fill openings on the Peninsula in anticipation of some retirements later this year. (Evergreen Posting)

ABOUT SATELLITE HEALTHCARE

Satellite Healthcare is more than simply a dialysis company. Since our founding in 1974, we have become the industry’s leader in personalized quality care: 70% of our centers earn 4- and 5-star ratings from Medicaid and Medicare.gov, far ahead of all other providers. Our success in caring for patients can be attributed to our mission, our not-for-profit structure, and our people. Together, they create a powerfully patient-centered organization.

Our mission is clear: to make life better for people living with kidney disease. Because we are a non-profit, we can pursue that mission with all our resources, united by our passion for patient care. As part of our commitment to continuous improvement, Satellite Research explores new ways to elevate the effectiveness and delivery of dialysis therapy. And Satellite Wellbound is leading the industry in home dialysis because better outcomes and quality of life are our highest priority. We are also substantial contributors to community and philanthropic kidney initiatives.

Across our organization, we share a single mission – to make life better for those living with kidney disease. Watch our video to learn more about our mission.

ABOUT THE ROLE

We are seeking a purpose-driven team member dedicated to providing quality care to patients in a safe and professional environment. The Center Manager (CM) is a critically important role to the overall functioning of a clinic. The CM maintains operational excellence while leading a high-performing team who exhibits high morale and professionalism in the day to day operations of the dialysis center. The CM's role coordinates the care and quality of treatments for patients so they can have life, but also a quality of living. The CM will achieve this by facilitating the care of patients while working with Satellite employees, MD’s, and other representatives. The CM consistently demonstrates a high standard of care for patients and maintains a high level of compassion in every interaction with them. The CM will also play an integral role in educating and mentoring staff members as appropriate.

ABOUT YOU

Making life better for those with kidney disease is a mission you can embrace fully and passionately. You want to learn about your patients beyond just their time in treatment. You know the value of compassion, commitment, and especially collaboration. You believe in continuous improvement as a way of looking at everything. You pursue goals with determination and build long and productive professional relationships.

WHAT YOU WILL GAIN

Relationships: You will work directly with a multi-disciplinary team who are just as passionate as you about making a difference in others’ lives. You will also work alongside leaders who believe leading means serving; they support you in providing care that is unsurpassed in our industry.

Impact: The care you provide will enable our patients to live a better life that meets their needs holistically.

Growth: A Satellite career offers a lot of challenges, but also the support and leadership to learn and grow from each one. Here, the paths you find for fulfilling your aspirations don’t need to be linear if that’s your choice. With everything Satellite is doing to be a force for progress in the industry, you have many options before you.

MINIMUM QUALIFICATIONS:

Experience: One (1) year of experience as a Registered Nurse and six (6) months of hemodialysis nursing experience.

Education: Graduation from an accredited nursing school or equivalent, BSN preferred.

License/Certification: Current Registered Nurse license in the state of practice or in accordance with the applicable state’s Board of Nursing rules for the Nursing Licensure Compact (NLC).

Satellite Healthcare, Inc. is an equal opportunity employer. Satellite Healthcare, Inc. does not discriminate in employment on account of race, color, religion, national origin, citizenship status, ancestry, age, sex (including sexual harassment), sexual orientation, marital status, physical or mental disability, military status or unfavorable discharge from military service. Satellite Healthcare, Inc. offers a drug free work environment.",3.4,"Satellite Healthcare Inc.
3.4","Daly City, CA",-1,1001 to 5000 Employees,1973,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD),-1
21,Key Account Manager (Neuroscience/Biotech),$66K-$138K (Glassdoor est.),"Currently we are seeking an experienced Key Account Manager responsible for business development and execution of strategies to effectively capitalize on sales opportunities in collaboration with Life Molecular Imaging’s goals and objectives. This individual will work in the specialized market of Neuro-Molecular Imaging within large specialty practices and specialty imaging facilities for Life Molecular Imaging.
Job Responsibilities*
The Key Account Manager will be responsible for the business development and achievement of territory sales by utilizing their knowledge and experience to:
Design strategies to capitalize on sales opportunities and ensure that strategic plans complement market-place needs
Drive sales in an assigned territory through lead generation, referrals and establishing relationships with prospective customers
Implement site specific strategies appropriate to account needs
Work collaboratively with LMI team members as well as radio pharmaceutical partner and industry key opinion leaders to ensure maximal synergies and transparency
Promote and grows LMI’s revenue through value-add services
Assist in project management and coordination of field activities
Provide subject matter expertise for nuclear medicine physicians, referring neurologists and specialists
Update and monitor the feasibility of strategic plans on an on-going basis
Utilizes CRM for routing, processes and reporting of all activities
Ensure that sales activities are cost effective,efficient, and within established budget constraints and that sales plans,goals, and policies are consistent with established LMI goals
Maintain in-depth knowledge of LMI’s products,operations, and systems
Job Requirements*:

The following requirements are expected of a Key Account Manager:

A degree in science, business, marketing, or life sciences with a background in radiology/imaging, neurology sales,clinical neuroimaging, business development or relevant experience is required for this position. Knowledge in Healthcare Industry with three years of previous Neurology, radiopharmaceutical or molecular imaging industry experience is preferred. Excellent understanding and articulation of product positioning, feature/function and offering differentiation vs. LMI competitors. Ability to establish product as a novel tool to be utilized inpatient care pathway. Proven experience in superior interpersonal and verbal/written communication skills; thorough knowledge of commercial issues associated with nuclear medicine. Established track record of experience in building excellent physician and professional relationships in highly oriented customer service. Strong project management and applications experience (MS Excel, PowerPoint, etc.) with the ability to prepare and present at an executive level.

Job Type: Full-time

Benefits:
401(k)
401(k) Matching
Dental Insurance
Flexible Spending Account
Health Insurance
Life Insurance
Paid Time Off
Vision Insurance
Schedule:
Monday to Friday
Experience:
pharma sales: 3 years (Required)
Education:
Bachelor's (Required)
Additional Compensation:
Bonuses
Work Location:
Fully Remote
On the road",-1,Life Molecular Imaging GmbH,"San Jose, CA",-1,51 to 200 Employees,-1,Subsidiary or Business Segment,-1,-1,Less than $1 million (USD),-1
