,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
22,"Epic Certified Revenue Cycle Consultant (HB, PB, HIM, Claims)",$110K-$217K (Glassdoor est.),"Nordic is looking for experienced Epic consultants with revenue cycle certifications and two or more years of Epic build, maintenance, and support experience.
Certification in any of the following areas: Hospital Billing, Professional Billing, HIM, and/or Claims
At least two years of Epic build, maintenance, and support experience required
Strong communication skills, written and verbal, required
ABOUT NORDIC*
Healthcare organizations are challenged to deliver higher quality care at a lower cost. Our award-winning team provides consulting services focused on strategy, technology, and operations, as well as managed services, that result in a stronger business with better patient outcomes. Ranked as a best place to work by seven publications, Nordic’s culture provides our home office and consultants a supportive environment in healthcare that allows you to make a difference, be happy, and grow your career.

Job Types: Full-time, Contract

Experience:
Epic: 2 years (Required)
License:
Epic HIM (Required)
Contract Length:
Varies
Contract Renewal:
Possible",4.5,"Nordic Consulting Partners, Inc.
4.5","San Francisco, CA",-1,501 to 1000 Employees,2010,Company - Private,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1
23,Management Consultant,$110K-$217K (Glassdoor est.),"The Trium Group is hiring talented and experienced management consultants to join our San Francisco Office. Our culture encourages a deeply thoughtful mixture of personal and professional development as we lead our clients on a journey that changes them and their companies in a deep and permanent way.

Come work in an environment that will put you in front of the world’s most powerful business leaders, challenge you to continually develop professionally and personally, and put you on the front lines of the most transformative business consulting work in the world.

If you are looking for a place where you can make a huge impact, where each member of the team is constantly bringing their A-game, and where you will be perpetually challenged to punch above your weight, The Trium Group is the place for you.

What we are looking for:


We are seeking a Manager to help realize our mission to change the world by changing the way business leaders think. This is a rare opportunity to engage in the traditional management consulting practice of defining and implementing strategy while focusing deeply on the human dynamics that go into long term business success.

This role is based out of the Jackson Square neighborhood in San Francisco. This is a particularly exciting point in Trium history because we are at an intersection of 20 years of very successful client engagements and thought leadership but are also experiencing a growth trajectory that is reminiscent of a newly formed company. We have a need for high-energy, forward-focused, experienced business leaders to drive this increasingly important work. If you are looking to increase your impact and can describe yourself in the following way, you might want to take a closer look at this opportunity:
7+ years’ experience including a mix of management consulting, in-house strategy work, and business school
A practiced business professional with leadership experience and a passion for management consulting
A strong orientation for business, but with an increasing awareness that the most powerful business leaders seek insights that go beyond traditional business measures
Why you will really love this opportunity:
You are an over-achiever who typically gravitates to both formal and informal leadership
You are an experienced Management Consultant who has come to recognize the fallacy of most traditional consulting practices and how they fail to address the internal drivers enabling really powerful leadership
You take a deeply curious approach to your development practice and understand the value of integrating that with your consulting work
The Role


You will have essential responsibility to meet with top-tier business leaders, diagnose organizational health, define and communicate strategic vision, lead engagements, and have a significant hand in firm leadership. This role centers around the following responsibilities:
Diagnose root challenges and distill qualitative and quantitative data into meaningful insights
Communicate with clients to understand their system more clearly, the issues they face, and the mindsets and behaviors that will support their transformative vision
Structure, frame, and solve complex organizational and execution problems
Work with a team to diagnosis problems, design interactive client experiences and facilitate client interactions ranging from project check-ins to breakout groups or large off-sites
Provide thought leadership around the research, development, and implementation practices of Trium intellectual property
Influence the business development pipeline through the growth and maintenance of strong client relationships
Play a meaningful role in firm leadership by enabling professional development, mentoring, team leadership, and recruiting
Collaborate, partner, and pitch in; Everyone on the Trium project team, regardless of position, title, or experience, is fully accountable for helping our clients successfully achieve a set of outcomes
The Ideal Person
Background requirements
Possesses an MBA from a top-tier school
Has direct experience as a management consultant
Has 3+ years of leadership experience and a track record of delivering results
Excellent grasp of business strategy PLUS organizational and leadership issues
Exceptional communication, presentation, facilitation, and interpersonal skills
Ability to travel occasionally
What makes a good Trium Manager?
The belief that work should be about doing something awesome and fulfilling.
Passionate about helping leaders build healthy, high performing organizations
Worked in traditional management consulting but found the outside-in approach to be un-inspiring and oftentimes ineffective. (e.g., we know all the answers)
Worked in an operating role at the types of companies we serve and have come to appreciate the holistic nature of leadership, culture, and strategy and the role they play in building high-performing organizations
Shows up with gravitas, confidence, and a relatable personality
Possesses a responsible mindset with the ability to self-reflect and adjust accordingly
Strong character with a passion for self-discovery and personal development
Understands the connection between strong organizational performance, human relationships, and individual mindset
The Company


The Trium Group is a west coast-based management consulting firm that helps organizations solve their most complex strategic, operational, cultural and leadership challenges. Trium delivers its work with a unique, higher-level mission: to change the world by changing the way business leaders think. Since it was founded in 1998, Trium has served more than 150 leading global companies including Activision, Barclays Global Investors, Cisco, Dropbox, GE, Gap, Genentech, Lululemon, McKesson, NetApp, SAP, Sephora, StubHub, VMware, and Virgin Atlantic Airways.",4.6,"The Trium Group
4.6","San Francisco, CA",-1,1 to 50 Employees,1998,Private Practice / Firm,Consulting,Business Services,Unknown / Non-Applicable,-1
24,Business Operations and Strategy Associate,$110K-$217K (Glassdoor est.),"Business Operations and Strategy Associate

As a Business Operations & Strategy Associate, you will act as an internal consultant with the ability to execute and affect changes. Reporting to CEO, you will be working on important cross-functional projects such as researching a new market, a new product, productivity improvements or entering a new geographic area. You will have a strong bias for action, an ability to bring multiple internal groups together and drive results.

What you'll do:
Research potential impact of new initiatives through quantitative research.
Define Minimal Viable Product (Experience) for a new initiative, define key success metrics, project plans and resource requirements for success.
Drive the definition and launch of key initiatives by working closely with Operations, Growth, Engineering, Data Science and Finance teams.
Be the sole owner of 1 or more key initiative programs.
Operationalize initiatives after they are successful or move into company operations to lead one of the initiatives.
What we're looking for:
3-5 years of experience including: (1) 2+ years of investment banking, management consulting, or investing and (2) 1+ years in a high growth tech startup
Proficiency with SQL
Excellent consultative, communication, and problem-solving skills
Ability to distill complex issues into structured frameworks and action plans
Highly analytical, deep experience with reporting tools and ability to pull reports, analyze and get insights
Ability to thrive in an ambiguous environment with a high degree of autonomy
Ability to drive consensus across cross-functional teams and influence decision making
Bonus points for:
Working knowledge and understanding of multi-channel online retail such as eBay, Amazon, Walmart or e-commerce fulfillment
Computer science or engineering undergraduate",4.8,"Deliverr, Inc
4.8","San Francisco, CA",-1,51 to 200 Employees,2017,Company - Private,Logistics & Supply Chain,Transportation & Logistics,Unknown / Non-Applicable,-1
25,Growth Strategy Consultant,$110K-$217K (Glassdoor est.),"About Basis One
Basis One is a strategy firm built for growth stage tech companies. We blend the rigor and structure of top consulting firms with deep operating experience at leading startups to help our clients cut through the noise and answer their hardest questions. Projects include customer retention and monetization strategy, category and market launch, and go to market strategy. More at basisone.com

About this role
As one of the earliest members of the team, you will not only help our clients grow to the next stage, but will play a significant role in shaping the future of the firm and share in its upside.

You’ll work with an exceptional team and top startups on really hard problems. You’ll be expected to ramp up quickly on new industries and business models, and we’ll support that education however we can.

Everyone on the team has high autonomy and flexibility, and most of our clients are based in the bay area, so travel is limited.

About you
You have a blend of quantitative and qualitative skills, but at your core you are data-driven and require proof through numbers
You love battling complexity until you can distill simple findings
You are an exceptionally clear thinking and communicator
You’re comfortable in a fast-paced, unstructured environment and are a self-guided learner
You have a deep interest in understanding how great products become world-changing companies

Responsibilities
Turn unstructured questions into structured analyses and explorations to unpack them
Analyze client data in SQL, excel, and BI tools like Tableau
Conduct consumer and 3rd party research
Synthesize findings into actionable recommendations and present to clients and the internal team
Work side by side with client teams as a thought partner
In some cases, embed entirely into client teams on special projects

Recent project examples
Monetization and pricing strategy for a retail marketplace
Subscriber retention strategy for a media startup
Cross-side virality strategy for a social marketplace

Qualifications
2+ years experience at top tier strategy consulting firms and/or growth, product, or analytics roles in tech
Proficiency using SQL to analyze large data sets, or advanced excel experience and readiness to learn SQL
Exceptional business judgement
Strong analytical problem solving skills and ability to identify and synthesize insights from analysis
Basic experience with quantitative and qualitative consumer research techniques",-1,Basis One,"San Francisco, CA",-1,-1,-1,-1,-1,-1,-1,-1
26,Strategy & Operations Manager,$110K-$217K (Glassdoor est.),"Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.Our AR/VR organization brings together world-class experts to develop and ship groundbreaking products at the intersection of hardware, software, and platform. The AR/VR organization includes Oculus and Portal products, augmented and virtual reality software and content, and research and development labs. We plan to release multiple products and technologies over the next few years that will define new categories and advance Facebook's mission of bringing the world closer together.

We are looking for a Strategy & Operations Manager to define and assess strategy and operations for our AR/VR Insights & Growth organization. The ideal candidate has experience in strategic planning, C-Suite communication and stakeholder management, and is a data-driven self-starter who proactively identifies and solves problems while continuously seeks ways to improve and drive efficiencies into the organization. This individual thrives in and enjoys a fast-paced, cross-functional, and action-oriented environment.

This role has expected travel up to 10% of time.

Responsibilities:

Manage day-to-day operational needs of the AR/VR Insights & Growth organization, which includes partnering with finance on budgeting and forecasting, with product analytics on insights, and with growth leaders on annual and semi-annual plans
Lead and improve overall planning, setting best practices for goal-setting and prioritization, knowledge sharing and continuous learning, headcount planning and budget allocation, etc.
Lead projects with leaders to optimize organizational health and structure, helping to scale the organization and build team culture, e.g., role clarity and interaction models between groups
Manage AR/VR organization information cadence and processes, including internal communications (Q&A, All-Hands, posts or email updates), business updates (business reviews, bi-annual management team updates, etc.), executive meetings
Drive operational excellence in the organization through identification and execution of opportunity areas that create efficiency, remove obstacles, or improve processes and approaches to the business, e.g., leading initiatives around reporting, data transparency, and data accuracy across multiple stakeholding groups (sales, marketing, finance, sourcing, recruiting, legal, and product)
Foster relationships and work with cross-functional partners to understand their needs and ideas on how to better collaborate with Strategy & Operations
Own or support ad-hoc strategic projects, requests and/or analysis, as needed, e.g., helping the team map out an improved process for marketing involvement to ensure we ship products efficiently
Mininum Qualifications:

Bachelor in Business Management, Strategy, Product Operations, Finance, Business, Management and related Support Services
4+ years of experience in operations strategy, strategy, operations, planning, strategic planning, project planning, business planning
3+ years of experience in management consulting and consumer product and project management
5+ years of experience in data analysis and problem-solving and critical thinking
2+ years of experience in communication and cross-functional leadership
Preferred Qualifications:

Masters in Business Administration
Experience in a Chief of Staff or similar role influencing senior executives
Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.

Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.",4.6,"Facebook, Inc.
4.6","Menlo Park, CA",-1,10000+ Employees,2004,Company - Public,Internet,Information Technology,$5 to $10 billion (USD),-1
27,Experienced Consultant,$110K-$217K (Glassdoor est.),"Experienced Consultant - NY/SF



Job description

Applied Value offers the Consultant the opportunity to work directly with managers and partners and contribute to all aspects of case analysis, strategy development, presentation, and implementation.

The Consultant is a key member of the project team. The Consultant plays a vital role in interacting with and delivering results to the client.

The Consultant has a unique and exciting opportunity to work with clients that are often more entrepreneurial, innovative, and international than typical management consulting clients. Our clients range from new business ventures to established market leaders, giving the Consultant the opportunity to experience a variety of business challenges with companies at different stages of development. Applied Value also develops long term relationships with its clients, allowing the Consultant to work closely with industry experts and senior level management to ensure that the creation and delivery of its final product is always of the highest standards.

The Consultant has a high level of responsibility for gathering company and industry data, interviewing personnel, and developing and implementing key insights and recommendations. The Consultant will often be responsible for managing day-to-day scheduling and progress updates to ensure a successful engagement with the client. The Consultant, guided by his or her managers, directs research and analysis as well as structure the project approach, objective, and implementation. You are actively involved in the overall direction, quality, and success of the final presentation as well as follow up work that leads to further involvement with the client.

Applied Value offers a career path where you are expected to take a large responsibility from day one for your own work tasks or parts of the project. You are also, in an early stage of your career, expected to be a part of the sales process, which includes identifying potential clients and projects, produce sales materials, and participate in sales meetings.


Requirements

Applied Value is looking for people who share our ambitions and who can deliver results in our driven, dynamic environment. We want people who can form their own conclusions, yet can learn from others. We want people who can get things done on time. We are looking for people who bring a commercial perspective and an ability to make immediate impact.

Candidates must be decisive, results-oriented, highly motivated, and able to work in an unstructured environment. Demonstrated leadership, business acumen and financial skills, plus a willingness to travel are essential. Previous start-up, general management, engineering, sales, or marketing experience is a plus. Flexibility and drive are requirements.

The Consultant position at Applied Value requires:
1-3 years of relevant work experience, preferably within management consulting, although other relevant industry experience will be considered.
Degrees in Engineering, Business and Economics are preferred but not required.
Consultants must be fluent in English.

Apply for this Job",4.4,"Applied Value
4.4","San Francisco, CA",-1,51 to 200 Employees,1997,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1
28,"Leader, Strategy & Operations",$110K-$217K (Glassdoor est.),"Come join LegalZoom as a Director of Strategy & Operations! In this role, you will help build a team of strategic leaders inside of LegalZoom to set our strategy and drive our business performance on both a short- and long-term basis.

What you will do:
Partner with LZ senior leadership to jointly problem solve and develop solutions for complex business problems
Provide focused analytical leadership in service to operational improvements, ensuring execution of our core strategy is successful and managed rigorously
Learn and implement internal and external best practices across the company at scale
Develop compelling, actionable solutions to business challenges, backed by business judgement, focused quantitative and qualitative analytical research, and clear and insightful communication
Implement those solutions—proactively identify roadblocks and develop alternative solutions, create and measure relevant success metrics and targets, manage team process and cadence.
Coach and develop team members and direct reports; build strategic rigor as a habit with business partners
Qualifications:
5+ years’ experience in management consulting (MBB preferred), corporate strategy, or high-performing business operations teams
Experience driving rigorous analytical approach to set strategic vision for a business unit, product organization, or equivalent
Experience in leading complex cross-functional initiatives, including both managing core stakeholders as well as empowering team members to drive work
Experience managing, coaching, and developing teams
Strong communication skills
MBA preferred
LegalZoom is a trusted leader in the technology platform that gives the world access to professional legal advice. From starting a new business to assisting on protecting families, contracts to copyrights, trademarks to trust – we are a leading provider of online legal solutions for families and small businesses. Since its founding over 15 years ago, LegalZoom has helped millions of Americans with efficient and simplified legal help. Whether you want to explore specific legal options or connect with an independent attorney, be empowered to take care of important legal needs and protect what matters most.

Make the difference and join us as we build our future and deliver on our mission!

LegalZoom is an Equal Opportunity Employer, dedicated to diversity.",3.0,"LegalZoom.com Inc.
3.0","San Mateo, CA",-1,501 to 1000 Employees,2001,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
29,Management Consultant 03 - Associate,$110K-$217K (Glassdoor est.),"COMPANY SUMMARY

Acquis Consulting Group is a consulting firm specializing in strategy and implementation. We partner with clients to enable growth that is both measurable and meaningful. We help our partners create new ways to think about their business, but we don’t stop there. We see projects through and help implement business ideas, turning them into lasting business value.

Acquis serves both domestic and international organizations from our headquarters in New York City and satellite offices in California, Massachusetts and New Jersey. Acquis supports industry leading enterprises through high profile projects that span strategy and execution.

COMPANY CULTURE

We sustain our culture through careful analysis of new and experienced hires and go to great lengths to hire individuals that will add to the experience of working at Acquis. Our core values at Acquis are People First, Advance Together and Think +Do.

People First:One of our greatest priorities is to attract, develop, and retain top talent. Accordingly, we have created a “second family” environment where each individual has an opportunity and obligation to contribute to our shared success. We measure this success not only through our delivery excellence but through the satisfaction of the people that work here. We believe that we have created a unique environment that balances autonomy with responsibility, offering the ability to learn by doing while providing a careful balance of oversight. Acquis is a learning organization that is built on the premise that our employees can add value from day one.

Advance Together: Acquis brings insight, passion, and intelligence to the lasting relationships we establish with leading enterprises. We measure ourselves through our clients’ success utilizing the agility, creativity, and focus of a smaller firm.

Think+Do: Acquis provides our clients with strategic insights and also helps deliver them. Acquis consultants can advise our clients on their critical business issues, develop creative ways to address their challenges, and help implement these solutions.

POSITION OVERVIEW

Acquis Consulting Group is seeking a few intelligent and skilled consultants with 2 – 4 years’ experience to act as Associates. A BS or BA is required for consideration, concentration in business preferred. Top schools, impressive GPAs and challenging curriculum will receive preference.

Candidates must be self-starters with proven positions of leadership. Mental agility and the ability to learn are paramount. The ability to take on new challenges and succeed beyond one’s comfort zone is required.

SCOPE AND RESPONSIBILITIES
Acts as an incisive, effective creative thinker bringing business and consulting experience to client engagements and applies expert skills in communication, research, problem-solving, and analysis to the hands-on work that is the primary focus of these positions.
Takes on significant responsibilities, working closely with clients and making a major contribution to every engagement.
Leverages business context to analyze and improve complex business models.
Explains and reviews analysis/findings with team members and client personnel.
Assesses presenting problem with appropriate project scope and decomposes problem to identify root causes.
Manages client expectations and project scope actively with an approach designed to engender project success and extend goodwill.
Identifies implications of proposed solutions on people, processes, technology, strategy and structure.
Builds an effective business case for proposed solutions.
Thrives in an entrepreneurial, results-oriented, small business environment.
EDUCATION
BS or BA (Business, Finance, Engineering, Computer Sciences preferred)
MBA is not required, but MBAs from top schools preferred
SKILL SET AND EXPERIENCE

Preferred consulting backgrounds include but are not limited to:
Capability Development
Cost Management and Reduction
New Product and Service Development
Post-Merger Integration
Procurement
Shared Services
Travel, Expense and Meetings
Preferred skill sets include but are not limited to:
Analytics and Reporting
Change Management
Operational Strategy
Process Engineering
Program and Project Management
Systems Implementation
PERSONAL ATTRIBUTES
Well-rounded – You have a wide range of skills, interests, and an exceptional work ethic.
Positive – No job is too big or too small for you. You take your work seriously, but you don’t take yourself too seriously.
Adaptive – You enjoy being outside of your comfort zone. You tackle ambiguity, change, and new challenges with enthusiasm.
Quick-learning –You have the mental agility to self-start and succeed in a fast-paced environment.
Analytical – You have a passion for data-driven problem solving.
Results-oriented – You do what it takes to get the job done right and have the fortitude to see it through.
Customer-focused – You are passionate about the success of your client.
Collaborative – You’re the consummate team player, and everyone wants to be on your team.",3.9,"Acquis Consulting Group
3.9","San Francisco, CA",-1,51 to 200 Employees,1998,Company - Private,Consulting,Business Services,$5 to $10 million (USD),-1
30,Strategy and Business Operations,$110K-$217K (Glassdoor est.),"Modern Health-


Modern Health is a mental health benefits platform for employers. We are the first solution to cover the full spectrum of mental well-being needs through both evidence-based technology and professional support from a certified coach or therapist. Whether someone wants to proactively manage stress or treat depression, Modern Health guides people to the right care at the right time. We empower companies to help all of their employees be the best version of themselves, and believe in meeting people wherever they are in their mental health journey.

We are a female-founded company, backed by investors like Kleiner Perkins, Founders Fund, John Doerr, and Y Combinator, and partner with companies like Pixar, Gusto, Okta, EA, and Nextdoor that are taking a proactive approach to mental health care for their employees. Modern Health has raised more than $42 million and is looking for driven, creative, and passionate individuals to join in our mission.

An inclusive and diverse culture are key components of mental well-being in the workplace, and that starts with how we build our own team. If you're excited about this role, we'd love to hear from you!

The Role-


As a Strategy and Business Operations leader, you will be the primary partner for the executive team on questions critical to Modern Health's near-term and long-term success. Your objective will be to connect Modern Health's strategy to its operations through developing and executing strategies to optimize the business for its next stages of growth. You will own initiatives end-to-end which will include identification of issues, scoping, identifying key stakeholders and dependencies, quantitative and qualitative analysis, evaluation of potential solutions/paths, and synthesis of findings into compelling and actionable recommendations for the business. You will also work cross-functionally with teams across the company to execute on many of the initiatives you help develop. We're looking for someone who is equal parts strategic, data-driven, and operationally-oriented (have a ""get stuff done"" attitude). This position reports to the VP of Finance.

What You'll Do-
Partner with senior leaders to identify strategic priorities and goals across the company
Perform analyses and research to evaluate cost/benefits of various initiatives and identify risks/opportunities that are key to effectively scaling the company
Partner with leaders throughout the company to build business cases for new initiatives that address strategic cross-functional issues
Turn your insights into compelling and actionable recommendations that will guide impactful product and business decisions
Guide and manage (end-to-end) large, cross-functional projects that are vital to the success of the business (projects related to business performance, strategic initiatives, go-to-market strategies, etc)
Create strategic frameworks and methodologies to drive critical business decisions and build consensus with senior leadership across the organization
Scout and evaluate partnership opportunities that will be key to our success and growth
Synthesize feedback from functional teams, customers, users, and other stakeholders to identify process gaps and optimization opportunities
Who You Are-
You have 6+ years of experience in consulting and/or ops/strategy at a startup (healthcare experience a plus)
You have experience identifying and developing business cases for strategic growth opportunities and operational improvements and can execute projects from inception to completion
You have strong analytical skills and experience leveraging data into business impact (you should be comfortable using Excel and data viz tools)
You are able to work autonomously and can flex up and down the work spectrum effortlessly
You are able to develop and present (via presentations, dashboards, etc.) complex issues in a digestible and compelling manner
You are humble, scrappy, and thrive in fast-paced environments
Benefits-
100% coverage for Medical / Dental / Vision
Stipend towards mental health benefits
401k plan
Flexible PTO
Passionate team dedicated to making a positive impact
Awesome office with snacks and catered lunch in the Financial District
Generous parental leave policy
Unlimited career growth opportunity",5.0,"Modern Healthcare, Inc.
5.0","San Francisco, CA",-1,51 to 200 Employees,2017,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
31,Business Strategy Analyst,$110K-$217K (Glassdoor est.),"Asa Business Strategy Analyst at JustAnswer, you will work on high impact initiatives with the goal of rapidly growing the business through new business channels. You will contribute to developing ideas that guide business development proposals and negotiation.

You will actively participate in strategic discussions and work cross-functionally to analyze consumer needs and make data-driven recommendations. By harnessing the power of business analytics, big data, a/b testing, and statistics you will create analytic tools that fulfill key business needs, and help thousands of people across the world.

You will work on challenging business questions like:
How do we expand the business into new growth areas
What new opportunities should the company pursue and what are the expected outcomes?
How do we structure partnership proposals in order win new business
Would our customers benefit from new offerings?
Can we build new relationships to further engage our customers and expert community?
Key Responsibilities:
Work with Analytics Director, EVP Growth and Head of Business Development to conceptualize and build deal models
Evaluate proposals based on business impact and profitability
Through analytics, identify new high-impact areas of opportunity for the business
Be responsible for the day to day delivery of analysis that helps the organization assure that we are making the best informed decisions possible
Requirements:
Minimum 2+ years of experience in analytics at a tech company, investment banking or management consulting
Experience in pricing, supply-demand economics, growth or marketplaces
Business, Economics or Statistics
Exceptional Excel / data management skills
SQL knowledge required
Proven history of implementing and executing business ideas
Top-notch communication skills, verbal, and written
Preferred but not required:
2 or more years experience at a top tier business consulting firm
Experience with python, R and/or advanced statistics
About us:

JustAnswer is the best way to talk to doctors, lawyers, vets, mechanics and more in minutes24/7. We connect customers with verified and vetted Experts to provide reliable answers at any hour and on any budget, democratizing professional services. Our mission is simple: we help people.

Since 2003, JustAnswer has helped 10 million customers across 196 countries. JustAnswer is based in the Presidio and backed by Charles Schwab, Crosslink Capital and Glynn Capital Management.

Our culture

Our hiring criteria: Smart. Fun. Get things done. We love what we do and celebrate our success together with regular happy hours, team offsites and amazing holiday parties (think renting out an island, taking over an arcade and cruising around the Bay on a chartered yacht). Perks include catered lunches on Tuesdays and Thursdays, medical/dental/vision, 401K with matching and more. Best of all, you get to work at a hot company that's (drum roll, please) profitable!",4.4,"JustAnswer
4.4","San Francisco, CA",-1,201 to 500 Employees,2003,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
32,"Senior Manager, Integration Strategy & Planning, Operations Track",$110K-$217K (Glassdoor est.),"Your Opportunity


Charles Schwab's Operations integration track, for the TD Ameritrade acquisition, is responsible for designing and orchestrating the integration strategy for the Operational Services Group at Charles Schwab. The group’s activities include managing the detailed plans across sub work streams and establishing and managing a project governance structure to align all sub tracks, systems, and deliverables with the objectives of the integration for the Operations track. This is a unique and unparalleled opportunity to work on a major critical initiative for the firm.

Reporting to a Managing Director (MD) in Operations, the Senior Manager role is charged with executing on day-to-day project related tasks, managing relationships with multiple partners and delivering insightful and high impact contributions across a range of strategic deliverables for the integration.

What you are good at
Using strategic frameworks and project management techniques to help guide people through uncertainty; manage multiple and potentially conflicting priorities
Developing compelling fact-base hypothesis with incomplete data
Facilitating group discussions and motivating people without direct channels of authority
Identifying and handling sophisticated dependencies and re-calibrating plans as the situation evolves
Navigating political, cultural and emotional issues involved in Merger Integration
Balancing and working with multiple cross functional streams – including Ops, Finance, Risk, Legal, Transformation, Tech, Digital, etc.
Day-to-day activities involve:
Analyze information and data to formulate insights that will advise integration planning
Build fact-based strategic presentations to help facilitate decision making and integration planning at the executive level using PowerPoint presentations
Build and handle various project checklists to ensure a well-sequenced and controlled execution of critical merger-related tasks
Orchestrate activities across Operations track, internal Schwab partners as well as external parties
Facilitate meetings, lead discussions as needed and connect with partners at various level of seniority
Remediate issues related to a wide variety of topics, such as, but not limited to, harmony planning, account conversion and location strategy
What you have
5 years of work experience, including 2-3 years of experience in business analysis or strategy, preferably with consulting firm or strategy group within a large organization
Bachelor’s degree; MBA a plus
Strong analytical skills, creativity in problem solving, and attention to detail
Strong communication skills, both written and verbal, with demonstrated ability in developing materials and effectively communicating information
Proficiency in PowerPoint and can build financial models in Excel
Confident dealing with ambiguity in a dynamic and fast paced work environment
Personally and professionally aligned with Schwab's vision and values, and a strong interest in financial services and industry leading practices and innovation
Familiarity of broker-dealers or wealth managers is a plus",3.6,"The Charles Schwab Corporation
3.6","San Francisco, CA",-1,10000+ Employees,1973,Company - Public,Investment Banking & Asset Management,Finance,$5 to $10 billion (USD),-1
33,Marketing Consultant - Planogram Strategy,$110K-$217K (Glassdoor est.),"Location:
San Francisco, CA; New York, NY; Menlo Park, CA, Los Angeles, CA; Chicago, IL

Job Terms:
Temporary

Salary:
DOE

Start date:
08/31/2020

Posted By:
Natalie Yovino

Date:
08/06/2020

Job Description:

Aquent's Client is looking for an experienced communications strategist to develop and manage updates to our sales and marketing teams globally, as well as help inform how we share information with external advertisers and partners.

This person will create and own ongoing communications about to our ads business and the broader company to internal and external audiences globally. An understanding of the advertising industry is required. The successful candidate must have experience leading strategic planning and tactical execution in support of channel marketing, and demonstrated success working collaboratively across teams.

We are looking for an independent self-starter with excellent written communication and critical thinking skills. The right person will be able to take complex ideas about products and policies and explain them in a clear and simple manner. Attention to detail, time management, and strong organization skills are critical.

This position will be remote to start (through at least 2020), although must be based in the United States. This role will be located in one of the following locations: Menlo Park, CA; San Francisco Bay Area, CA; Chicago, IL; Austin, TX; New York, NY; or Los Angeles, CA.

Skills:
Develop and execute strategies to streamline marketing communications to internal teams and external advertisers;
Manage email and print communications regarding important and timely topics on a weekly basis;
Partner with Business Product Marketing teams on positioning, messaging, and go-to-market plans for product launches and updates;
Identify, build, and curate best practices and processes for internal communications across sales and marketing teams;
Stay up-to-date with the ads and products offering across the family
Minimum Requirements:
4+ years professional experience in PR, communications, or marketing experience
Track record of operating independently, demonstrating creativity, being detail-oriented, and delivering results in a highly organized manner;
Ability to maintain high quality work while meeting tight deadlines on multiple projects simultaneously
History of working in a cross-functional capacity within a dynamic, rapidly changing environment
Preferred Requirements:
Experience working in internet, technology, and/or advertising and media industries
Demonstrated understanding of company products and platforms
Familiarity with HTML and Adobe Creative Suite (InDesign and Photoshop) is a plus
Education:
Bachelor's degree or equivalent experience in communications, marketing, or related field preferred

Client Description:


This TOP social media company, headquartered in Menlo Park, CA, was built to help people connect and share. Over the last decade their tools have played a critical part in changing how people around the world communicate. With over two billion people using the service and more than fifty offices around the globe, a career at this company offers countless ways to make an impact in a fast growing organization.

Working here, you’ll:
Be part of their mission of community building
Work on the most visible apps and services in the social media industry
Work in an Agile environment, in constant iteration and problem solving mode
Take part in global internal conversations that are happening with stakeholders, wherever they may be located, who are the best at what they do
Why work with AQUENT? Check out our awesome benefits: https://aquent.com/find-work/talent-benefits

Aquent is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, and other legally protected characteristics.",4.1,"Aquent LLC
4.1","San Francisco, CA",-1,1001 to 5000 Employees,1986,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
