,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
23,Senior Data Scientist,$135K-$215K (Glassdoor est.),"The world's first customer platform helping internet businesses accelerate growth


Intercom builds a suite of products that provide modern internet businesses a new and better way to acquire, engage and retain customers. Today more than 25,000 businesses, including New Relic, Sotheby's, and Shopify, use Intercom to connect with a billion unique people worldwide.

Intercom is a deeply creative company with the confidence to believe it can fundamentally change the future of internet business. Our people are incredibly ambitious, yet humble. Warm, accepting, and positive. Whether you build, market, sell, or support product, we want you to make your mark with us.

What's the opportunity?


At Intercom, Analytics & Data Science teammates partner with every function in the organization in order to help teams make data-informed decisions and take data-informed actions. We're highly quantitative individuals who love to turn data into insights and communicate our findings fearlessly, and we're looking for people with a similar mindset who are constantly curious, driven to understand our business better, and committed to creating value.

In this role, you will partner with go-to-market teams across Intercom (including Marketing, BizOps, Finance, Growth R&D, and Sales) to measure new initiatives and make data-driven recommendations around go-to-market strategy. In addition to being experienced analytically, we're looking for someone who can proactively surface recommendations and insights, who's comfortable prioritizing work across multiple stakeholders, and who can work across the analytics and data stack in order to solve problems. If this sounds like you, we would love to hear from you!

To give you a sense of some specific projects you might work on, here are a few of our recent workstreams: understanding how users respond to new pricing & packaging, understanding and modeling drivers of expansion, analyzing the customer signup experience, measuring the performance of paid advertising campaigns, prioritizing the leads our sales team should reach out to, and many more.

What will I be doing?
Evaluating the performance of our go-to-market strategies and initiatives by analyzing customer funnels and metrics (new business, retention, CAC, LTV, churn, etc.)
Partnering with go-to-market teams at Intercom to help them better understand their functional areas, build understanding and use of our data, and set a high bar for analytics across the organization
Building data science models to accelerate the business by providing deeper insights into prospect and customer behaviors
Creating dashboards that allow internal consumers to gain insight into the performance of their functional areas
Constructing reusable data pipelines for company-wide use
Monitoring the state of the business on a regular basis and generating data-driven hypotheses and action items in order drive business impact
What skills do I need?
4+ years of work experience in analytics/data science or a directly related field – some of which should be in a technology business
A proven track record of initiating and delivering actionable analyses/recommendations in order to drive business impact
An understanding of SaaS business models and key metrics
Some experience building data science models to provide deeper insights
Excellent communication skills (technical and non-technical) and comfort working with high-level stakeholders
Ability to work autonomously in a dynamic environment
Excellent SQL skills, fluency with BI/visualization tools, and deep knowledge of Excel, R, Python, or other analysis tools
Strong critical reasoning skills, including understanding of common pitfalls of data analysis
Benefits


We are a well-treated bunch, with awesome benefits! If there's something important to you that's not on this list, talk to us! :)
Competitive salary and meaningful equity
Catered lunch every weekday, plus a variety of snack foods and a fully stocked kitchen
Fully funded comprehensive medical, dental, and vision coverage
Open vacation policy and 10 corporate holidays
Paid Parental Leave Program
401k plan
In-office bicycle storage
Fun events for Intercomrades, friends, and family!
*Proof of eligibility to work in the United States is required.

Intercom values diversity and is committed to a policy of Equal Employment Opportunity. Intercom will not discriminate against an applicant or employee on the basis of race, color, religion, creed, national origin, ancestry, sex, gender, age, physical or mental disability, veteran or military status, genetic information, sexual orientation, gender identity, gender expression, marital status, or any other legally recognized protected basis under federal, state, or local law.",3.7,"Intercom
3.7","San Francisco, CA",-1,501 to 1000 Employees,2011,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
24,Principal Data Scientist,$135K-$215K (Glassdoor est.),"About Figure

At Figure, we're on a mission to transform financial services through blockchain, bringing speed, efficiency and savings to both consumers and institutions.

Accomplishing this kind of transformation requires building really big things. And we understand that building big requires a creative, team oriented and supportive environment where everyone can do their absolute best work. The Figure team is comprised of incredibly driven, innovative, collaborative and curious people who love architecting and building from scratch. Everyone at the company is encouraged to be an individual contributor but also a team collaborator.

We value team members who bring an entrepreneurial mindset to every task and will embrace our culture of innovation. Every day at Figure is a journey in continuous learning yet a daily focus on getting work done that makes a difference.

This is an opportunity to work with a team of proven leaders who have already created billions of dollars in value in the Fintech space. Join us!

About the Role

Each member of the Data team plays an integral part of what we are building at Figure. We rely on advanced techniques in machine learning, cloud platforms and big data to drive decisions across the organization. If you are interested in working with an impressive team of Data pros who collaborate and challenge each other, and want to solve interesting problems to propel the company's growth, apply now!

What You'll Do
Develop custom models and algorithms to apply to large datasets, as well as, processes for monitoring and analyzing their performance.
Mine and analyze data from different resources, and use predictive modeling to increase and optimize customer experiences, customer acquisition, underwriting and other business outcomes.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Work with stakeholders throughout the organization to identify opportunities for leveraging data to drive business decisions.
Understand and apply proper risk framework to your analysis and modeling.
Collaborate cross functionally to implement models and monitor outcomes.
What We Look For
8+ years of hands on Data Science experience building Models and partnering with stakeholders to make business decisions
Credit and Risk modeling experience in consumer finance
Strong problem solving skills with an emphasis on translating real-life problems into a concrete model development strategy. Blend academic rigor with a sense of pragmatism for rapidly prototyping and delivering solutions.
Experienced in using Python for analysis and modeling (TensorFlow is a big plus)
Experience applying a wide range of statistical techniques to large data sets, and understanding their real-world advantages/drawbacks.
Experience using web services (AWS, GCP), and distributed data/computing tools (Spark, Map/Reduce, Hadoop, Hive, etc.)
Excellent cross-functional communication skills.
Ability to thrive in a fast-paced environment.
Benefits To You
Competitive salary based on experience and skills
Firm-wide performance based bonus
Competitive stock options package as an early member of the team
A flexible paid time off and vacation policy
Comprehensive health, vision, dental insurance
Company FSA, 401k, work from home benefits
And much more to come!
Figure will not sponsor work visas for this position. In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification form upon hire.",4.3,"Figure Technologies Inc
4.3","San Francisco, CA",-1,201 to 500 Employees,2018,Company - Private,Lending,Finance,Unknown / Non-Applicable,-1
25,Assistant Research Scientist I (Pharmacokinetics/Pharmacodynamics),$135K-$215K (Glassdoor est.),"Position Description:
The successful and highly motivated candidate will support the in vivo pharmacology research program and contribute to the multidisciplinary research team by designing and executing in vivo studies to determine pharmacokinetics and pharmacodynamics relationships and efficacy of optimized leads.

Position Requirements:
ESSENTIAL DUTIES AND RESPONSIBILITIES:
• Conduct in vivo studies in mouse and/or rat models to assess pharmacological characteristics of preclinical drug candidates
• Daily dosing (po, iv, ip) of preclinical drug candidates to mice or rats, followed by blood and tissue collection for pharmacokinetic or pharmacodynamic analyses
• Tumor implantation and measurement for long-term efficacy and pharmacodynamic studies
• Use of aseptic techniques to grow and scale up tumor cells for implantation in mouse models
• Assist in planning, design and implementation related to animal studies of pharmacokinetics, pharmacodynamics, and efficacy studies to evaluate and differentiate lead validation and lead optimization programs under general supervision
• Prepare and organize data for presentation using analysis and visualization software; present data and reports on project status at individual, group, and departmental research meetings under general supervision
• Maintain familiarity with current scientific literature relevant to the research experiments or program
• Maintain laboratory notebook in a complete, consistent, and concise manner in accordance with company intellectual property policies and practices
• Adhere to good health and safety practices and compliance with applicable EH&S rules, and participate in mandatory safety training programs

SUPERVISORY RESPONSIBILITIES:
• None

EDUCATION/EXPERIENCE/SKILLS:
Education:
• Bachelor’s degree (B.A./B.S.) in related discipline and up to two years of relevant experience; or
• Equivalent combination of education and experience

Experience:
• Proficient with in vivo techniques including animal handling, dosing methods (iv, ip, sc, po), blood collection techniques (tail vein, RO, cardiac puncture, etc.), tumor implantation and measurement, and tissue collection from small laboratory animals
• Experience with aseptic technique, in vitro cell culture and cell culture scale-up for implantations is preferred
• Experience handling and processing biological samples in a laboratory setting
• Excellent data analysis skills and experience with a variety of scientific software applications is preferred
• Proficiency with computers including MS Word, MS PowerPoint, and MS Excel is required. Experience with GraphPad Prism and StudyLog software is preferred

Knowledge/Skills/Abilities:
• General knowledge of pharmacokinetics, pharmacology and vivarium techniques, theories, and practices
• General understanding of how individual experiments fit within a larger research program to meet organizational goals
• General understanding and application of scientific principles, theories and concepts in field of specialty and other related disciplines
• Strong communication skills, excellent work ethic, self-motivation, and ability to work effectively in a either a team environment or independently
• Collaborate with other project team members

JOB COMPLEXITY:
• Work on problems of diverse scope where analysis of data requires evaluation of identifiable factors
• Exercise judgment within generally defined practices and policies in selecting methods and techniques for obtaining solutions

DISCLAIMER
The preceding job description has been designed to indicate the general nature and level of work performed by employees within this classification. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications required of employees assigned to the job.

We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.",3.1,"Exelixis, Inc.
3.1","Alameda, CA",-1,501 to 1000 Employees,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1
26,"Senior Scientist, Machine Learning",$135K-$215K (Glassdoor est.),"Do you want to be part of a growing data organization that is helping to shape the game experiences of millions of players? Niantic, the developer of Pokémon GO and Harry Potter: Wizards Unite is looking for a Senior Scientist with the creativity, leadership, and experience to develop meaningful Machine Learning science and game interventions for all our popular titles. Work closely with other scientists, engineers, and product managers to design and deploy machine learning models that elevate gameplay in Niantic's AR driven games where the real world becomes our game board.

Responsibilities
Conceive, design, lead the development, and bring into production new, end-to-end Machine Learning models and associated interventions for personalizing and tuning current and future global games.
Apply a high degree of scientific rigor and real world pragmatism in all your work, particularly to quantify the impact of features on relevant engagement metrics.
Mentor other scientists to grow their skills, create a collaborative environment, and employ tools and methodologies to test, revise, and improve models.
Lead by example: promote deep scientific expertise, constant learning, attention to detail, and an intimate relationship with the data while always being friendly, humble, and open to challenging any assumptions.
Collaborate with data engineers, product managers, and marketing to coordinate timely deployments from conception to release.
Qualifications
Successful candidate will have a PhD in Statistics, Machine Learning, Applied Mathematics, Computer Science, Economics, or a related field, or equivalent experience. A minimum of 4 years of real-world experience developing and deploying machine learning models, preferably in a gaming context.
Strong command of statistics and the science underpinning machine learning techniques and able to defend choices with math as well as real-world tradeoffs.
Expert in ML models for classification, regression, and clustering; experience with production neural networks.
Demonstrated experience with large scale data processing (e.g. BigQuery, Spark, Hive, DataFlow/Beam).
Flexible with tools and programming languages (Python, Java, Scala, Go) and able to learn new technologies quickly.
Plus If...
Knowledge of real-time optimization models with delayed reward (multi-armed bandits, reinforcement learning).
Industry experience developing recommender systems for personalized game predictions or similar.
Experience applying ML models in mobile games, particularly at scale.
Experience working with business stakeholders - understanding and proving impact, resourcing, and schedules.
Join the Niantic team!


Niantic is the world's leading AR technology company, sparking creative and engaging journeys in the real world. Our products inspire outdoor exploration, exercise, and meaningful social interaction.

Originally formed at Google in 2011, we became an independent company in 2015 with a strong group of investors including Nintendo, The Pokémon Company, and Alsop Louie Partners. Our current titles include pioneering global-control game Ingress, record-breaking AR game Pokémon GO, and recently released third title, Harry Potter: Wizards Unite.

Niantic is an Equal Opportunity employer. We believe that cultivating a workplace where our people are supported and included is essential to creating great products our community will love. Our mission emphasizes seeking and hiring diverse voices, including those who are traditionally underrepresented in the technology industry, and we consider this to be one of the most important values we hold close.

We're a hard-working, fun, and exciting group who value intellectual curiosity and a passion for problem-solving! We have growing offices located in San Francisco, Sunnyvale, Bellevue, Los Angeles, London, Tokyo, Hamburg, and Zurich.",4.2,"Niantic Inc
4.2","Sunnyvale, CA",-1,501 to 1000 Employees,2011,Company - Private,Video Games,Media,Unknown / Non-Applicable,-1
27,Senior Data Scientist,$135K-$215K (Glassdoor est.),"Job Requisition ID #
20WD41510

Position Overview

With the current footprint in construction projects and recent acquisitions, Autodesk is well equipped to revolutionize construction industry. The team is responsible for ensuring that company has an accurate and practical understanding of our cloud platform usage health and ensuring we can understand our customers better and make data driven decisions as an organization and improve product, business, adoption, and sales operation by applying data science. We work in close sync with our executive staff due to our direct impact on Autodesk Construction Solution business.

Responsibilities

To help Autodesk Construction Solutions (ASC) toward its goal of being a leading construction technology provider and brand, this position will focus on using data to create data products to help business partners make data driven decisions. You will be a key member of the analytics Data Science team. In this role, you will:
Work alongside a product development team and apply data mining, analytics and machine learning methods to understanding how customers use, adopt and achieve successful outcomes with our products. Apply statistical techniques to model customer behavior and trends to identify potential opportunities for growth and improvement. Building statistical models (both predictive and descriptive) for customer lifetime value modeling, retention modeling etc.
The ideal candidate is a strong data scientist who thinks outside the box, is naturally curious, highly collaborative, and has a passion for tackling complex data-centric problems
Minimum Qualifications
BS/MS/PhD in the fields of: Mathematics, Physical Sciences, Statistics/Analytics, Computer Science, or other relevant fields
Proficient in Python
Experience working with relational SQL and/or NoSQL databases
Experience working with big data platforms (Hadoop, Spark, Hive)
Experience in statistical programming tools such as R, Matlab, SAS, Python data science toolkits, etc.
Experience with data science toolkits like pandas, Jupyter, scikit, TensorFlow, etc.
Familiarity with Statistics concepts and analysis, e.g. hypothesis testing, regression, experimental design, etc.
Familiarity with Machine Learning techniques, e.g. classification, clustering, regularization, optimization, dimension reduction, etc.
Experience implementing reporting programs like Domo, Looker, Tableau, PowerBI, etc.
Experience in data visualization tools
Experience in customer analytics
Good communication skills and ability to explain complex topics to both technical and non-technical audience as well
The Ideal Candidate
A curious individual who believes that data is the best tool to understand what is happening
An eager learner who will continually seek to expand their skills to new tools, techniques, and systems
A strong communicator who can understand complex patterns and simplify them down
A self-starter who finds new ways to solve problems
You have experience owning complex projects from start to finish. You define a data science roadmap and execute against it in collaboration with others
You are passionate about insights, not just data. You’re a strategic thinker and are able to synthesize methodology and data into actionable business and/or product strategy from your analyses
About Autodesk Construction Solutions
Autodesk has fully reimagined the construction business for the digital age, enabling companies to address the most important challenges they face today while preparing for new ways of working in the future. The Autodesk Construction Solutions (ACS) portfolio connects the office, trailer and field so customers can move seamlessly through each phase of a building's lifecycle - from design and preconstruction to construction, turnover and operations - with best-in-class solutions that include Assemble Systems, BIM 360, BuildingConnected and PlanGrid. General contractors, subcontractors, and owners around the world rely on ACS to win more work, enhance collaboration, speed decision-making, reduce risk, and improve overall project outcomes.

#ACSCareers

At Autodesk, we're building a diverse workplace and an inclusive culture to give more people the chance to imagine, design, and make a better world. Autodesk is proud to be an equal opportunity employer and considers all qualified applicants for employment without regard to race, color, religion, age, sex, sexual orientation, gender, gender identity, national origin, disability, veteran status or any other legally protected characteristic. We also consider for employment all qualified applicants regardless of criminal histories, consistent with applicable law.

Are you an existing contractor or consultant with Autodesk? Please search for open jobs and apply internally (not on this external site). If you have any questions or require support, contact Autodesk Careers.",3.9,"Autodesk, Inc.
3.9","San Francisco, CA",-1,5001 to 10000 Employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
28,Data Engineer,$135K-$215K (Glassdoor est.),"About the Position


Mist, a Juniper Company, is the first vendor to bring enterprise-grade Wi-Fi, BLE and IoT together through a highly scalable cloud architecture. Our mission is to deliver personalized location-based wireless services by making Wi-Fi predictable, reliable and measurable. At Mist, we built the first AI-empowered platform to provide an unprecedented visibility into the user experience. Mist is the new global standard for many fortune 500 companies.

The mission of the Data Science team at Mist is to deliver AI driven self-driving network solution. We build analytics infrastructure, insights, models and tools, to empower our AI platform. Data Engineers on the team will be the enabler and amplifiers. This position offers limitless opportunities for an ambitious data science engineer to make an immediate and meaningful impact within a hyper growth team.

We are looking for a talented and driven individual to partner closely with data scientists, build and scale our self-driving network solution. He/she is encouraged to think out of the box and play with the latest technologies while exploring their limits. Successful candidates will have strong technical capabilities, a can-do attitude, and are highly collaborative.

Minimum Qualifications:
Fluent with Python, Java, or Scala
5+ years of experience of developing and managing streaming or batch data pipelines. Hands on experience with either one or all, Storm, Spark, Kafka and Flink .
Familiarity with cloud based platforms - AWS or GCP
Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores.
Highly motivated to build a great product and great codebase in a fast-paced environment
Strong communication skills with a growth and learning mindset
Preferred Qualifications:

MS in Computer Science, Electrical Engineering or other Engineering majors with 10+ years of total experience.
Knowledge and experiences of using machine learning tools such as Numpy, ScikitLearn, MLlib, Tensorflow
Juniper Networks is enrolled in E-Verify® and will be participating in E-Verify in addition to our Form I-9 process. www.dhs.gov/E-Verify
Juniper Networks is an Equal Opportunity/Affirmative Action Employer.",3.8,"Juniper Networks, Inc.
3.8","Cupertino, CA",-1,5001 to 10000 Employees,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),-1
29,Senior Data Analyst,$135K-$215K (Glassdoor est.),"Put your data and business understanding into action by helping Outlier customers make data-driven decisions. You will analyze large SQL databases to understand how best to integrate them with the Outlier product. In particular, you will need to understand use cases for using Outlier and recommend the configuration of data to quickly deliver actionable Outlier insights for our clients.
As a Senior Data Analyst at Outlier, you will:
Work with leading brands to partner with them on how to use their data to ask better questions of their data using Outlier's automated business analysis
Perform analysis on large datasets to enable data-driven decision making, using tools like Python and SQL
Learn about new data and analysis challenges faced by our customers and think quickly and creatively about how to best leverage Outlier's features and functionalities to solve those challenges
Guide our current and potential customers from use case development through the navigation of their (often complicated) data structures and systems to deliver real results
Teach the team around you in order to build a scalable organization
To be a great fit for the position, you should have:
A college degree in mathematics, statistics, or computer science or equivalent experience
5+ years of relevant work experience
Designed, implemented, and analyzed business performance metrics using Python, R, or a similar language, by accessing data from large SQL databases and APIs
Created a database schema and written SQL to analyze data stored in databases
Communication skills that allow you to describe complicated concepts to technical and non-technical members of internal and external teams
The ability to problem-solve quickly and apply data analytics skills to different customer use cases and industry verticals
Excellent time management, task organization, and prioritization skills
A constant desire to learn and improve
Please note that if you are selected, part of our interview experience will include a project-based take-home challenge where you’ll have the opportunity to present your work to the team.",5.0,"Outlier AI, Inc.
5.0","Oakland, CA",-1,1 to 50 Employees,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
30,"Applied Analytics Manager, Web & Mobile",$135K-$215K (Glassdoor est.),"The Position
Purpose


Digital Customer Experience (DCX) is a functional group within Genentech Business Operations (GBO) comprised of experienced digital specialists who partner across CMG to orchestrate and deliver integrated digital customer experiences that drive measurable business outcomes.

The applied analytics manager for Web & Mobile will be a key member of the Web & Mobile team as well as the Applied Analytics team. They will use their deep analytical knowledge of web and mobile, such as segments, propensities, channel preferences and other behavioral analyses, to drive strategies and optimization recommendations for digital campaigns. They will continually strive to drive results through robust insights, championing experimentation and educating partners and stakeholders on best practices, tools and capabilities.

Key Responsibilities
Planning & Optimization
Responsible for developing repeatable web & mobile analytics services such as targeting, segmentation, channel and content preferences and impact measurement
Analyze web & mobile data to inform optimal design of web & mobile properties
Responsible for developing business, customer and operational KPIs
Responsible for developing x-portfolio and industry benchmarks
Monitor individual brand performance and portfolio measures to identify opportunities for improvement; lead hypothesis generation and optimization strategies with service teams and product marketing
Apply cross portfolio learnings to improve operational best practices in order to maximize business outcomes
Partner with relevant analytics functions in CMG to develop holistic insights on customers and campaigns
Test & Learn
Drive a culture of testing & learning within the service and COE
Partner across services to develop novel approaches to testing and learning to drive better customer experiences
Responsible for building brand and cross portfolio learning agendas that inform service roadmap and best practices
Advancing analytics and data capabilities
Partner with BI team to scale analytics for web & mobile by building self-service decision-making tools for internal team members and product marketing stakeholders
Collaborate across services and platforms to inform decisions on data and analytical capabilities within DCX
Train DCX and CMG stakeholders on web & mobile analytics and optimization capabilities
Skills & Competencies
Passion for data and analytics
Experience in sales and marketing analytics in healthcare
Strong analytical and critical thinking skills with a bias for action
Goal oriented and customer centric
Ability to inspire action through story-telling and synthesis of data
Enterprise thinking and ability to lead the creation of decision-support tools that are repeatable and scalable
Financial acumen, including budgeting and forecasting
Possesses a mindset of experimentation and learning
Experience creating learning agendas in a digital marketing environment
Experience with common web & mobile analytics
Qualifications & Experience
Bachelors degree in Business or Engineering
MBA or other related graduate degree preferred
10 years of experience in digital marketing
6 years of experience in web & mobile analytics
Experience with BI and web & mobile analytics tools (e.g. Adobe Analytics, Google Analytics)
Experience in the managed care, pharmaceutical or biotech industry
#LI-KG1

Who We Are


A member of the Roche Group, Genentech has been at the forefront of the biotechnology industry for more than 40 years, using human genetic information to develop novel medicines for serious and life-threatening diseases. Genentech has multiple therapies on the market for cancer & other serious illnesses. Please take this opportunity to learn about Genentech where we believe that our employees are our most important asset & are dedicated to remaining a great place to work.

The next step is yours. To apply today, click on the ""Apply online"" button.

Genentech is an equal opportunity employer & prohibits unlawful discrimination based on race, color, religion, gender, sexual orientation, gender identity/expression, national origin/ancestry, age, disability, marital & veteran status. For more information about equal employment opportunity, visit our Genentech Careers page.

Job Facts
JOB FUNCTION
Portfolio Management COMPANY/DIVISION
Pharmaceuticals SCHEDULE
Full time JOB TYPE
Regular",4.0,"Genentech, Inc.
4.0","South San Francisco, CA",-1,10000+ Employees,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1
31,"Data Scientist, Transaction Monitoring",$135K-$215K (Glassdoor est.),"Company Description

Wish is a mobile e-commerce platform that flips traditional shopping on its head. We connect hundreds of millions of people with the widest selection of delightful, surprising, and—most importantly—affordable products delivered directly to their doors. Each day on Wish, millions of customers in more than 160 countries around the world discover new products. For our over 1 million merchant partners, anyone with a good idea and a mobile phone can instantly tap into a global market.

We're fueled by creating unique products and experiences that give people access to a new type of commerce, where all are welcome. If you’ve been searching for a supportive environment to chase your curiosity and use data to investigate the questions that matter most to you, this is the place.

Job Description

We are looking for a Data Scientist who will work cross-functionally with technical and non-technical teams to build models and dashboards to monitor transactions and ensure compliance.

The ideal candidate should be passionate about Wish and e-commerce, has a strong analytical and consultative mindset, deep understanding of databases, visualization, and modeling techniques, and the ability to thrive in a dynamic, fast-paced environment delivering against tight deadlines, and a passion for scaling transaction monitoring through automation.

What you'll be doing:
Develop dashboards for transaction monitoring
Create recurring data reports and maintain the integrity of the reports
Design, development and evaluation of highly innovative models for transaction monitoring
Establish scalable, efficient, automated processes for large scale data analyses, model development, model validation and model implementation
Work closely with software engineering teams to drive real-time model implementations and new feature creations
Help stakeholders and end-users to best leverage the monitoring system
Develop solutions to optimize transaction monitoring operations
Qualifications
Bachelor's or advanced degree in an analytical field (e.g. Computer Science, Engineering, Mathematics, Statistics or similar)
3+ years of hands-on experience in predictive modeling and analysis
2+ years Python, R, or Matlab experience
2+ years work experience including business analytics and project management
2+ years experience writing complex SQL queries in a business environment
2+ years experience with Tableau, OBIEE or other visualization tools
2+ years experience operating in a Unix/Linux environment
Preferred Qualifications:
Experience in e-commerce, on-line, or payments companies in transaction monitoring functions, especially anti-money laundering and counter-terrorist financing (AML/CTF) transaction monitoring
Analytical mindset and ability to see the big picture and influence others
Detail-oriented and must have an aptitude for solving unstructured problems
Ability to work effectively in a multi-task, high volume environment
Ability to be adaptable and flexible in responding to deadlines and workflow fluctuations
Hands-on risk and fraud experience strongly preferred
#LI-BD1

Additional Information

Wish values diversity and is committed to creating an inclusive work environment. We provide equal employment opportunity for all applicants and employees. We do not discriminate based on any legally-protected class or characteristic. Employment decisions are made based on qualifications, merit, and business needs. If you need assistance or accommodation due to a disability, please let your recruiter know. For job positions in San Francisco, CA, and other locations where required, we will consider for employment qualified applicants with arrest and conviction records.

Individuals applying for positions at Wish, including California residents, can see our privacy policy here.",3.4,"Wish
3.4","San Francisco, CA",-1,501 to 1000 Employees,2011,Company - Private,Other Retail Stores,Retail,$1 to $2 billion (USD),-1
32,"Scientist, Applied Bioinformatics",$135K-$215K (Glassdoor est.),"At 10x Genomics, accelerating our understanding of biology is more than a mission for us. It's a commitment. This is the century of biology, and the breakthroughs we make now have the potential to change the world.

Our software enables our scientists to better understand human health, such as pinpointing the differences between a cancer and normal cell and the genomic sequences the body makes in response to infection. We've built an ecosystem of powerful software, hardware, microfluidics, and chemistry to create products that are used by researchers around the world, including 96 of the top 100 global research institutions.

Our teams are encouraged to follow their passions and pursue new ideas in an inclusive and dynamic environment. The discoveries we enable together will lead to better technologies, better treatments, and a better future. Find out how you can make a 10x difference.

About the role:

The ideal candidate will have experience developing and supporting next generation sequencing bioinformatics software and pipelines. You must be a great communicator and have a sincere desire to provide great customer service for our customers. you will work directly with our customers to provide first class bioinformatics and software support. This is an exciting opportunity to work with leading researchers in academia, biotech and pharma, as well as our internal teams.

What you will be doing:
Help customers install, understand and troubleshoot 10x Software/Bioinformatics tools, data and results. Interactions are primarily via email support.
Communicate customer issues and needs to internal teams. Serve as an advocate for customers to make 10x software as easy to use and useful as possible.
Develop and maintain training material for 10x software tools.
To be successful in this role you will need:
Bachelor's degree in biology, bioinformatics, computer science, or similar discipline.
Demonstrated experience implementing, troubleshooting and supporting bioinformatics software and pipelines.
Fluency in UNIX/Linux environments, and strong scripting or programming experience.
Experience deploying software on Amazon AWS and Google Compute Engine.
Experience using/troubleshooting HPC issues (SGE, LFS, SLURM, etc).
Familiarity with Next Generation Sequencing technologies a plus.
All qualified applicants will receive consideration for employment without regard to race, sex, color, religion, sexual orientation, gender identity, national origin, protected veteran status, or on the basis of disability.

#LI-LC1",4.1,"10x Genomics, Inc.
4.1","Pleasanton, CA",-1,501 to 1000 Employees,2012,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1
